year,st_fips,opioid_type,remove_obs,name,abbrev
2010,45,synth_opioid,0,South Carolina,SC
2010,46,synth_opioid,1,South Dakota,SD
2010,47,synth_opioid,0,Tennessee,TN
2010,48,synth_opioid,0,Texas,TX
2010,49,synth_opioid,0,Utah,UT
2010,50,synth_opioid,1,Vermont,VT
2010,51,synth_opioid,0,Virginia,VA
2010,53,synth_opioid,0,Washington,WA
2010,54,synth_opioid,0,West Virginia,WV
2010,55,synth_opioid,0,Wisconsin,WI
2010,56,synth_opioid,1,Wyoming,WY
2011,01,synth_opioid,0,Alabama,AL
2011,02,synth_opioid,1,Alaska,AK
2011,04,synth_opioid,0,Arizona,AZ
2011,05,synth_opioid,0,Arkansas,AR
2011,06,synth_opioid,0,California,CA
2011,08,synth_opioid,0,Colorado,CO
2011,09,synth_opioid,0,Connecticut,CT
2011,10,synth_opioid,0,Delaware,DE
2011,11,synth_opioid,1,District of Columbia,DC
2011,12,synth_opioid,0,Florida,FL
2011,13,synth_opioid,0,Georgia,GA
2011,15,synth_opioid,1,Hawaii,HI
2011,16,synth_opioid,1,Idaho,ID
2011,17,synth_opioid,0,Illinois,IL
2011,18,synth_opioid,0,Indiana,IN
2011,19,synth_opioid,0,Iowa,IA
2011,20,synth_opioid,0,Kansas,KS
2011,21,synth_opioid,0,Kentucky,KY
2011,22,synth_opioid,0,Louisiana,LA
2011,23,synth_opioid,0,Maine,ME
2011,24,synth_opioid,0,Maryland,MD
2011,25,synth_opioid,0,Massachusetts,MA
2011,26,synth_opioid,0,Michigan,MI
2011,27,synth_opioid,0,Minnesota,MN
2011,28,synth_opioid,0,Mississippi,MS
2011,29,synth_opioid,0,Missouri,MO
2011,30,synth_opioid,0,Montana,MT
2011,31,synth_opioid,1,Nebraska,NE
2011,32,synth_opioid,0,Nevada,NV
2011,33,synth_opioid,0,New Hampshire,NH
2011,34,synth_opioid,0,New Jersey,NJ
2011,35,synth_opioid,0,New Mexico,NM
2011,36,synth_opioid,0,New York,NY
2011,37,synth_opioid,0,North Carolina,NC
2011,38,synth_opioid,1,North Dakota,ND
2011,39,synth_opioid,0,Ohio,OH
2011,40,synth_opioid,0,Oklahoma,OK
2011,41,synth_opioid,0,Oregon,OR
2011,42,synth_opioid,0,Pennsylvania,PA
2011,44,synth_opioid,1,Rhode Island,RI
2011,45,synth_opioid,0,South Carolina,SC
2011,46,synth_opioid,1,South Dakota,SD
2011,47,synth_opioid,0,Tennessee,TN
2011,48,synth_opioid,0,Texas,TX
2011,49,synth_opioid,0,Utah,UT
2011,50,synth_opioid,0,Vermont,VT
2011,51,synth_opioid,0,Virginia,VA
2011,53,synth_opioid,0,Washington,WA
2011,54,synth_opioid,0,West Virginia,WV
2011,55,synth_opioid,0,Wisconsin,WI
2011,56,synth_opioid,1,Wyoming,WY
2012,01,synth_opioid,0,Alabama,AL
2012,02,synth_opioid,1,Alaska,AK
2012,04,synth_opioid,0,Arizona,AZ
2012,05,synth_opioid,0,Arkansas,AR
2012,06,synth_opioid,0,California,CA
2012,08,synth_opioid,0,Colorado,CO
2012,09,synth_opioid,0,Connecticut,CT
2012,10,synth_opioid,0,Delaware,DE
2012,11,synth_opioid,1,District of Columbia,DC
2012,12,synth_opioid,0,Florida,FL
2012,13,synth_opioid,0,Georgia,GA
2012,15,synth_opioid,1,Hawaii,HI
2012,16,synth_opioid,0,Idaho,ID
2012,17,synth_opioid,0,Illinois,IL
2012,18,synth_opioid,0,Indiana,IN
2012,19,synth_opioid,0,Iowa,IA
2012,20,synth_opioid,0,Kansas,KS
2012,21,synth_opioid,0,Kentucky,KY
2012,22,synth_opioid,0,Louisiana,LA
2012,23,synth_opioid,0,Maine,ME
2012,24,synth_opioid,0,Maryland,MD
2012,25,synth_opioid,0,Massachusetts,MA
2012,26,synth_opioid,0,Michigan,MI
2012,27,synth_opioid,0,Minnesota,MN
2012,28,synth_opioid,0,Mississippi,MS
2012,29,synth_opioid,0,Missouri,MO
2012,30,synth_opioid,0,Montana,MT
2012,31,synth_opioid,0,Nebraska,NE
2012,32,synth_opioid,0,Nevada,NV
2012,33,synth_opioid,0,New Hampshire,NH
2012,34,synth_opioid,0,New Jersey,NJ
2012,35,synth_opioid,0,New Mexico,NM
2012,36,synth_opioid,0,New York,NY
2012,37,synth_opioid,0,North Carolina,NC
2012,38,synth_opioid,1,North Dakota,ND
2012,39,synth_opioid,0,Ohio,OH
2012,40,synth_opioid,0,Oklahoma,OK
2012,41,synth_opioid,0,Oregon,OR
2012,42,synth_opioid,0,Pennsylvania,PA
2012,44,synth_opioid,0,Rhode Island,RI
2012,45,synth_opioid,0,South Carolina,SC
2012,46,synth_opioid,1,South Dakota,SD
2012,47,synth_opioid,0,Tennessee,TN
2012,48,synth_opioid,0,Texas,TX
2012,49,synth_opioid,0,Utah,UT
2012,50,synth_opioid,1,Vermont,VT
2012,51,synth_opioid,0,Virginia,VA
2012,53,synth_opioid,0,Washington,WA
2012,54,synth_opioid,0,West Virginia,WV
2012,55,synth_opioid,0,Wisconsin,WI
2012,56,synth_opioid,1,Wyoming,WY
2013,01,synth_opioid,0,Alabama,AL
2013,02,synth_opioid,0,Alaska,AK
2013,04,synth_opioid,0,Arizona,AZ
2013,05,synth_opioid,0,Arkansas,AR
2013,06,synth_opioid,0,California,CA
2013,08,synth_opioid,0,Colorado,CO
2013,09,synth_opioid,0,Connecticut,CT
2013,10,synth_opioid,0,Delaware,DE
2013,11,synth_opioid,1,District of Columbia,DC
2013,12,synth_opioid,0,Florida,FL
2013,13,synth_opioid,0,Georgia,GA
2013,15,synth_opioid,1,Hawaii,HI
2013,16,synth_opioid,0,Idaho,ID
2013,17,synth_opioid,0,Illinois,IL
2013,18,synth_opioid,0,Indiana,IN
2013,19,synth_opioid,0,Iowa,IA
2013,20,synth_opioid,0,Kansas,KS
2013,21,synth_opioid,0,Kentucky,KY
2013,22,synth_opioid,0,Louisiana,LA
2013,23,synth_opioid,0,Maine,ME
2013,24,synth_opioid,0,Maryland,MD
2013,25,synth_opioid,0,Massachusetts,MA
2013,26,synth_opioid,0,Michigan,MI
2013,27,synth_opioid,0,Minnesota,MN
2013,28,synth_opioid,0,Mississippi,MS
2013,29,synth_opioid,0,Missouri,MO
2013,30,synth_opioid,1,Montana,MT
2013,31,synth_opioid,1,Nebraska,NE
2013,32,synth_opioid,0,Nevada,NV
2013,33,synth_opioid,0,New Hampshire,NH
2013,34,synth_opioid,0,New Jersey,NJ
2013,35,synth_opioid,0,New Mexico,NM
2013,36,synth_opioid,0,New York,NY
2013,37,synth_opioid,0,North Carolina,NC
2013,38,synth_opioid,1,North Dakota,ND
2013,39,synth_opioid,0,Ohio,OH
2013,40,synth_opioid,0,Oklahoma,OK
2013,41,synth_opioid,0,Oregon,OR
2013,42,synth_opioid,0,Pennsylvania,PA
2013,44,synth_opioid,0,Rhode Island,RI
2013,45,synth_opioid,0,South Carolina,SC
2013,46,synth_opioid,1,South Dakota,SD
2013,47,synth_opioid,0,Tennessee,TN
2013,48,synth_opioid,0,Texas,TX
2013,49,synth_opioid,0,Utah,UT
2013,50,synth_opioid,0,Vermont,VT
2013,51,synth_opioid,0,Virginia,VA
2013,53,synth_opioid,0,Washington,WA
2013,54,synth_opioid,0,West Virginia,WV
2013,55,synth_opioid,0,Wisconsin,WI
2013,56,synth_opioid,1,Wyoming,WY
2014,01,synth_opioid,0,Alabama,AL
2014,02,synth_opioid,0,Alaska,AK
2014,04,synth_opioid,0,Arizona,AZ
2014,05,synth_opioid,0,Arkansas,AR
2014,06,synth_opioid,0,California,CA
2014,08,synth_opioid,0,Colorado,CO
2014,09,synth_opioid,0,Connecticut,CT
2014,10,synth_opioid,0,Delaware,DE
2014,11,synth_opioid,0,District of Columbia,DC
2014,12,synth_opioid,0,Florida,FL
2014,13,synth_opioid,0,Georgia,GA
2014,15,synth_opioid,1,Hawaii,HI
2014,16,synth_opioid,0,Idaho,ID
2014,17,synth_opioid,0,Illinois,IL
2014,18,synth_opioid,0,Indiana,IN
2014,19,synth_opioid,0,Iowa,IA
2014,20,synth_opioid,0,Kansas,KS
2014,21,synth_opioid,0,Kentucky,KY
2014,22,synth_opioid,0,Louisiana,LA
2014,23,synth_opioid,0,Maine,ME
2014,24,synth_opioid,0,Maryland,MD
2014,25,synth_opioid,0,Massachusetts,MA
2014,26,synth_opioid,0,Michigan,MI
2014,27,synth_opioid,0,Minnesota,MN
2014,28,synth_opioid,0,Mississippi,MS
2014,29,synth_opioid,0,Missouri,MO
2014,30,synth_opioid,0,Montana,MT
2014,31,synth_opioid,0,Nebraska,NE
2014,32,synth_opioid,0,Nevada,NV
2014,33,synth_opioid,0,New Hampshire,NH
2014,34,synth_opioid,0,New Jersey,NJ
2014,35,synth_opioid,0,New Mexico,NM
2014,36,synth_opioid,0,New York,NY
2014,37,synth_opioid,0,North Carolina,NC
2014,38,synth_opioid,0,North Dakota,ND
2014,39,synth_opioid,0,Ohio,OH
2014,40,synth_opioid,0,Oklahoma,OK
2014,41,synth_opioid,0,Oregon,OR
2014,42,synth_opioid,0,Pennsylvania,PA
2014,44,synth_opioid,0,Rhode Island,RI
2014,45,synth_opioid,0,South Carolina,SC
2014,46,synth_opioid,1,South Dakota,SD
2014,47,synth_opioid,0,Tennessee,TN
2014,48,synth_opioid,0,Texas,TX
2014,49,synth_opioid,0,Utah,UT
2014,50,synth_opioid,0,Vermont,VT
2014,51,synth_opioid,0,Virginia,VA
2014,53,synth_opioid,0,Washington,WA
2014,54,synth_opioid,0,West Virginia,WV
2014,55,synth_opioid,0,Wisconsin,WI
2014,56,synth_opioid,0,Wyoming,WY
2015,01,synth_opioid,0,Alabama,AL
2015,02,synth_opioid,0,Alaska,AK
2015,04,synth_opioid,0,Arizona,AZ
2015,05,synth_opioid,0,Arkansas,AR
2015,06,synth_opioid,0,California,CA
2015,08,synth_opioid,0,Colorado,CO
2015,09,synth_opioid,0,Connecticut,CT
2015,10,synth_opioid,0,Delaware,DE
2015,11,synth_opioid,0,District of Columbia,DC
2015,12,synth_opioid,0,Florida,FL
2015,13,synth_opioid,0,Georgia,GA
2015,15,synth_opioid,0,Hawaii,HI
2015,16,synth_opioid,0,Idaho,ID
2015,17,synth_opioid,0,Illinois,IL
2015,18,synth_opioid,0,Indiana,IN
2015,19,synth_opioid,0,Iowa,IA
2015,20,synth_opioid,0,Kansas,KS
2015,21,synth_opioid,0,Kentucky,KY
2015,22,synth_opioid,0,Louisiana,LA
2015,23,synth_opioid,0,Maine,ME
2015,24,synth_opioid,0,Maryland,MD
2015,25,synth_opioid,0,Massachusetts,MA
2015,26,synth_opioid,0,Michigan,MI
2015,27,synth_opioid,0,Minnesota,MN
2015,28,synth_opioid,0,Mississippi,MS
2015,29,synth_opioid,0,Missouri,MO
2015,30,synth_opioid,1,Montana,MT
2015,31,synth_opioid,0,Nebraska,NE
2015,32,synth_opioid,0,Nevada,NV
2015,33,synth_opioid,0,New Hampshire,NH
2015,34,synth_opioid,0,New Jersey,NJ
2015,35,synth_opioid,0,New Mexico,NM
2015,36,synth_opioid,0,New York,NY
2015,37,synth_opioid,0,North Carolina,NC
2015,38,synth_opioid,1,North Dakota,ND
2015,39,synth_opioid,0,Ohio,OH
2015,40,synth_opioid,0,Oklahoma,OK
2015,41,synth_opioid,0,Oregon,OR
2015,42,synth_opioid,0,Pennsylvania,PA
2015,44,synth_opioid,0,Rhode Island,RI
2015,45,synth_opioid,0,South Carolina,SC
2015,46,synth_opioid,1,South Dakota,SD
2015,47,synth_opioid,0,Tennessee,TN
2015,48,synth_opioid,0,Texas,TX
2015,49,synth_opioid,0,Utah,UT
2015,50,synth_opioid,0,Vermont,VT
2015,51,synth_opioid,0,Virginia,VA
2015,53,synth_opioid,0,Washington,WA
2015,54,synth_opioid,0,West Virginia,WV
2015,55,synth_opioid,0,Wisconsin,WI
2015,56,synth_opioid,1,Wyoming,WY
2016,01,synth_opioid,0,Alabama,AL
2016,02,synth_opioid,1,Alaska,AK
2016,04,synth_opioid,0,Arizona,AZ
2016,05,synth_opioid,0,Arkansas,AR
2016,06,synth_opioid,0,California,CA
2016,08,synth_opioid,0,Colorado,CO
2016,09,synth_opioid,0,Connecticut,CT
2016,10,synth_opioid,0,Delaware,DE
2016,11,synth_opioid,0,District of Columbia,DC
2016,12,synth_opioid,0,Florida,FL
2016,13,synth_opioid,0,Georgia,GA
2016,15,synth_opioid,1,Hawaii,HI
2016,16,synth_opioid,0,Idaho,ID
2016,17,synth_opioid,0,Illinois,IL
2016,18,synth_opioid,0,Indiana,IN
2016,19,synth_opioid,0,Iowa,IA
2016,20,synth_opioid,0,Kansas,KS
2016,21,synth_opioid,0,Kentucky,KY
2016,22,synth_opioid,0,Louisiana,LA
2016,23,synth_opioid,0,Maine,ME
2016,24,synth_opioid,0,Maryland,MD
2016,25,synth_opioid,0,Massachusetts,MA
2016,26,synth_opioid,0,Michigan,MI
2016,27,synth_opioid,0,Minnesota,MN
2016,28,synth_opioid,0,Mississippi,MS
2016,29,synth_opioid,0,Missouri,MO
2016,30,synth_opioid,0,Montana,MT
2016,31,synth_opioid,0,Nebraska,NE
2016,32,synth_opioid,0,Nevada,NV
2016,33,synth_opioid,0,New Hampshire,NH
2016,34,synth_opioid,0,New Jersey,NJ
2016,35,synth_opioid,0,New Mexico,NM
2016,36,synth_opioid,0,New York,NY
2016,37,synth_opioid,0,North Carolina,NC
2016,38,synth_opioid,0,North Dakota,ND
2016,39,synth_opioid,0,Ohio,OH
2016,40,synth_opioid,0,Oklahoma,OK
2016,41,synth_opioid,0,Oregon,OR
2016,42,synth_opioid,0,Pennsylvania,PA
2016,44,synth_opioid,0,Rhode Island,RI
2016,45,synth_opioid,0,South Carolina,SC
2016,46,synth_opioid,0,South Dakota,SD
2016,47,synth_opioid,0,Tennessee,TN
2016,48,synth_opioid,0,Texas,TX
2016,49,synth_opioid,0,Utah,UT
2016,50,synth_opioid,0,Vermont,VT
2016,51,synth_opioid,0,Virginia,VA
2016,53,synth_opioid,0,Washington,WA
2016,54,synth_opioid,0,West Virginia,WV
2016,55,synth_opioid,0,Wisconsin,WI
2016,56,synth_opioid,1,Wyoming,WY
